pp,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,timeout,n_trials,prop_fast_errors,meanRTdiff,meanRTlogdiff,origin,model
285,explicitDeadline,0.8677685950413223,379.89365079365086,340.79041666666916,-0.9737461352713144,-1.0897901797982936,331.1519999999782,353.32999999998697,358.2280000000264,378.640000000014,399.4920000000042,407.0599999999975,432.5480000000038,260.5920000000097,303.5599999999978,327.06600000000566,343.779999999999,373.6820000000068,375.19500000000727,403.92000000001894,-0.06853593908077403,40.79227746719538,-0.3044814287425929,54.46291808773625,0.1558139534883721,363,1,39.103234126981704,0.11604404452697925,empirical,none
286,acc,0.9860788863109049,726.4683364761628,625.488833336315,-0.35519514483181763,-0.49017244030824253,526.7874000012408,585.816000011866,600.4632000083806,663.48700000596,779.1362000047695,819.875000003027,995.7412000059614,457.171000003,515.1230000022628,565.8360000044925,682.9160000044794,714.2525000000026,722.0937500000002,736.3795000014655,1.8209027592411617,212.94276240840668,-0.8113893251191392,133.06313518038306,-99.0,431,1,100.9795031398478,0.1349772954764249,empirical,none
287,acc,0.9814385150812065,422.3857541379035,356.9445000009363,-0.8683584339693479,-1.0376523448728987,366.7364000014964,391.606000000029,395.95800000031016,415.385000002221,438.85380000195005,446.122000001109,485.07079999997524,300.7115000015821,322.23575000165124,331.0108000012288,356.247500000376,390.7649999995016,396.6787500000207,408.2595000020225,1.0980932817495328,49.74572388700846,-0.06018871570801926,46.29242228953466,-99.0,431,1,65.44125413696725,0.16929391090355084,empirical,none
288,acc,0.9907407407407407,473.5680841121531,498.8600000000295,-0.7623044654762231,-0.7296891640094514,387.6880000000589,412.6599999999743,425.55400000002726,456.2099999999625,496.0900000000837,510.95999999996303,578.4679999999468,383.8940000000756,398.195000000036,402.9620000000228,447.960000000021,513.3180000000226,548.6250000000146,654.5459999999903,1.4924516881666379,86.40873026557992,1.4829220516992934,158.52590198445986,-99.0,432,0,-25.291915887876428,-0.03261530146677172,empirical,none
289,explicitDeadline,0.7142857142857143,358.7748185184255,343.67643518509686,-1.0387274632943093,-1.0867581792905694,287.5434999999244,322.8029999998037,329.7683999997797,361.635999999766,390.7765999999185,397.5737499998505,435.36549999990547,260.1365999999866,292.44775000005,310.9211999999883,349.80249999999046,388.7659999999335,395.2449999998355,417.8227999998372,-0.31747744329394506,57.169042403094885,-0.39685661270133826,63.57197793306124,0.09134615384615384,378,1,15.098383333328627,0.048030715996260076,empirical,none
290,implicitDeadline,0.9212962962962963,397.4880427703552,370.74473535443184,-0.9326083531059547,-1.0008772872880645,336.431599999979,358.441750011902,365.91710004292247,387.79150000002096,414.9494000524518,427.13625003576425,474.69870009536703,313.8284001430149,339.818500107271,344.4264999571261,366.743000071554,389.816299957107,398.426749964274,428.0961000286099,1.0574191117658915,58.04015436095575,0.3349502690943317,49.42898622213252,0.05324074074074074,432,1,26.74330741592337,0.06826893418210978,empirical,none
291,implicitDeadline,0.9535962877030162,421.6846228713955,416.6312000059638,-0.8709117916546668,-0.8941919197418704,361.41299998806795,381.56349999411,391.17500001192104,415.12099998816797,443.109999988112,452.72450000594847,487.97500000009296,328.7392000023046,360.81699999701254,372.9312000000381,407.4510000119335,432.7422000155082,437.03550001789677,477.67840000232707,0.8492404050341711,52.57031548790167,1.7898628152827258,89.182480976223,0.07192575406032482,431,1,5.053422865431685,0.02328012808720359,empirical,none
292,acc,0.9443155452436195,502.8727149846411,499.6602083301587,-0.7098555839261815,-0.7260623519114001,385.9435999964132,424.167999996978,433.2137999979078,485.76699999850797,537.138399998797,550.108999997785,626.1411999976033,377.01389999447827,402.8019999981627,418.1749999984981,454.39199999626703,536.5845999944898,553.7167499977659,612.1786999949212,2.0229137269918045,116.15300029250416,1.8379977811146162,143.03713544212386,-99.0,431,1,3.212506654482411,0.016206767985218584,empirical,none
293,acc,0.988399071925754,567.5327371014026,617.9244000143374,-0.5871575455781981,-0.5373465843998353,452.7105000239095,486.56250002389373,500.10050001193304,542.047000023886,590.0109999999985,608.9837500059805,722.6415000119014,394.371000023885,412.449000023888,458.859000023874,644.499000023818,705.8861999856772,721.232999976142,845.9664000048303,1.6669857695795038,124.5950616802935,0.3389951852041596,226.91015124349096,-99.0,431,0,-50.39166291293475,-0.04981096117836281,empirical,none
294,implicitDeadline,0.8834498834498834,394.2443403931712,369.1543800247912,-0.9404808429205637,-1.004758232716851,328.4412000667714,356.82200005959,365.7610000619894,389.55500004766503,413.1956000524804,422.0385000715325,469.9132000333634,322.9601000667611,333.2960000298118,339.22200000472964,355.4220000119235,392.54320007152836,398.2940000000383,413.32530000238654,0.7103072916839579,55.86084627431516,1.3644951711541986,49.796921865062586,0.04428904428904429,429,1,25.089960368380048,0.06427738979628728,empirical,none
295,explicitDeadline,0.8025641025641026,367.0438914245336,371.66761043326807,-1.0144688810489741,-1.0048751674577,301.4108000000008,335.152000071481,341.660800095345,369.25100009539204,397.1176000381704,404.179000095377,438.8074000476856,279.99300005245,324.75000007147895,336.8476000905732,377.419000095339,414.33360001908125,418.600000047707,452.439600061998,-0.4117046192816555,55.14250636827169,-0.2850523427836513,62.93341956981033,0.09722222222222222,390,0,-4.62371900873444,-0.009593713591274255,empirical,none
296,implicitDeadline,0.9303944315545244,395.18542643533493,365.29476666825394,-0.936191476715631,-1.016546894439634,340.388000002946,360.948000001488,366.286000002234,389.333000001498,412.167000002926,420.619000000006,466.865000003018,302.69570000097764,345.14750000244373,351.9451000024706,362.53050000074995,383.6946000009077,387.9017500007325,426.5062000001086,0.859643871998985,50.57173330958323,-0.2049094377672898,50.00319428467606,0.04176334106728538,431,1,29.89065976708099,0.08035541772400312,empirical,none
297,implicitDeadline,0.872093023255814,415.5222772870486,357.1560908536061,-0.894367045781377,-1.0471400684519125,327.62879995708323,366.6719999284835,375.4790000000152,407.515999976196,449.91919997616225,462.3109999522855,508.1941999523438,288.828999933228,305.91099995234947,315.72079993324564,346.903999952367,389.5257999046242,398.5654999046385,435.8781999999892,1.328010179718187,77.38563471297905,0.844619757407459,68.84083790104474,0.11395348837209303,430,1,58.36618643344252,0.1527730226705355,empirical,none
298,explicitDeadline,0.7831978319783198,412.7431660679385,393.5292874758568,-0.890375589748265,-0.9387893427646465,351.2825999523222,390.674999952316,394.1431999570924,417.832999999984,439.25639996184657,443.89099998807103,462.398799990484,340.0257999535125,370.8587499791355,375.66089999284014,394.75499998807203,421.9190999714307,427.2837499761515,445.09389997494856,-0.6635137831977719,41.845130640822596,-0.4442692582977225,42.939183245139255,0.14186046511627906,369,1,19.2138785920817,0.04841375301638151,empirical,none
299,explicitDeadline,0.7774725274725275,368.46685159020046,347.6765185186096,-1.0130985676853261,-1.0703359761336675,291.23600000006843,335.0135000000955,341.66700000008575,369.1320000001,404.91980000006737,412.9455000001035,448.7200000001114,276.134000000078,307.72700000007205,311.303000000073,346.573000000091,380.108000000095,382.728000000119,431.149000000092,-0.45490664511221396,60.185858263972214,0.16568884339780782,57.73661572068016,0.1554524361948956,364,1,20.79033307159085,0.057237408448341354,empirical,none
300,acc,0.9743589743589743,509.15889952153043,482.0,-0.6839163996438649,-0.7436399921298725,432.081999999995,462.620000000039,469.3599999999964,501.429999999993,539.9179999999878,545.2800000000207,587.5359999999986,392.439999999944,409.399999999994,411.179999999993,487.600000000006,534.7000000000121,546.0400000000086,565.380000000005,1.313540695358817,70.74254482746368,0.48084251516228965,85.0250104381097,-99.0,429,1,27.15889952153043,0.05972359248600767,empirical,none
301,explicitDeadline,0.8501170960187353,322.46557299633133,284.79596874450505,-1.1405222896152116,-1.2693224443516136,271.0009999868692,297.34799999103404,303.296200001205,323.004999982077,341.0625999952202,347.48849999702406,373.5990000023972,218.8829000023544,254.977749997037,268.7399000035831,289.24499999999546,316.75589998209875,321.48224998360126,333.605599988083,-0.029211439242046458,41.98035625805659,-0.4511672081053421,45.08252460128312,0.009280742459396751,427,1,37.669604251826286,0.12880015473640194,empirical,none
302,acc,0.8538283062645011,892.1467391304469,831.0317460317567,-0.2069291799581549,-0.2646551042903745,513.8,603.75,643.1,771.5,953.1999999999998,1008.75,1365.3,455.6,590.0000000000075,604.4000000000116,760.0,923.5999999999998,1021.5,1220.8000000000002,2.7125347562539655,462.6744786908531,1.226655212888256,350.94411687545255,-99.0,431,1,61.114993098690206,0.05772592433221957,empirical,none
303,explicitDeadline,0.882640586797066,377.39401385627457,359.65264584127937,-0.9820857845527099,-1.034101764615179,319.00000000593695,345.866000011913,355.85300001793104,379.095000011905,397.769000011962,404.60500000591895,436.64500000595604,270.66080000595497,338.93125001344026,347.19460001611105,361.5545000030105,393.5521000179229,403.11475001642225,415.20670001610404,-0.18844447735660116,45.66841495790614,-0.7513131177242804,52.3498261938835,0.05104408352668213,409,1,17.741368014995203,0.052015980062469214,empirical,none
304,implicitDeadline,0.8953488372093024,371.8854025974019,336.91955555555666,-1.0058676995592364,-1.108356701115714,292.6679999999698,328.460000000021,337.25600000001157,367.959999999963,395.4920000000162,404.719999999972,453.22400000002244,252.919999999995,287.42000000004197,298.531999999983,331.91999999999797,374.95199999997857,380.839999999967,416.1360000000104,1.1121626981998303,70.23631462120649,0.6597887298846751,69.7588556110404,0.044186046511627906,430,1,34.96584704184522,0.10248900155647767,empirical,none
305,implicitDeadline,0.9120370370370371,427.7914264051375,389.2758421102887,-0.8593222890912108,-0.9577541836838696,355.850900114444,386.13800004766404,393.0676001335025,422.750500190712,451.3480998283487,460.60075023841654,505.035599618516,322.4348998855451,348.14499980924273,351.08860000002295,377.62449990469,409.74059998092144,412.084750190712,454.80319980925424,0.8270283699018265,62.41878936249887,1.351457037029085,69.64054676518425,0.10648148148148148,432,1,38.51558429484879,0.09843189459265878,empirical,none
306,implicitDeadline,0.6864608076009501,394.637598612935,341.6919545425432,-0.9738460536324219,-1.1432096715410627,261.54239999225837,327.318000002968,338.8177999922422,380.00899999111397,428.949799995194,445.87699999701005,517.3406000029994,184.74840000177534,279.2997499925842,288.9999999952386,342.0124999999535,381.17050000298207,391.0889999933135,482.83679999939346,1.9237044190297554,124.85924444522449,0.9592924597229505,123.91663730194824,0.1163895486935867,421,1,52.94564407039178,0.16936361790864074,empirical,none
307,explicitDeadline,0.8616187989556136,387.9476272719335,372.2995282960391,-0.9536054838727535,-0.9938240468765054,332.46550002624883,353.49350002386177,357.9555000238587,383.7784999880825,413.9437999833083,422.9907499880935,455.4820000429641,321.32580000001457,343.124000047683,345.847999971383,371.407000023843,395.23240000000243,396.460000047693,433.52739999046884,0.27850761636452537,45.21140701166014,0.2214223836635345,40.426088847497155,0.11342592592592593,383,1,15.648098975894413,0.04021856300375193,empirical,none
308,implicitDeadline,0.916083916083916,404.7780381695188,387.47400000364325,-0.9119093470506179,-0.9551947379061438,352.8744000071426,373.684000023874,378.2297999976204,397.01299998810305,420.03459998808063,427.480000023847,465.7287999928464,354.499999999942,364.90399997614475,367.028499999986,375.3010000179055,392.8955000118585,394.58124997618125,425.188499994052,1.066543430033502,50.94692199467937,2.1958218977407813,49.782143815415,0.04428904428904429,429,1,17.304038165875568,0.04328539085552596,empirical,none
309,implicitDeadline,0.7911832946635731,427.1348973607159,382.4111111111273,-0.8663440553522627,-0.9738168642427456,340.999999999884,371.0,380.0,413.000000000233,456.0,468.0,522.0,320.9,341.250000000029,350.4,378.0,395.79999999999995,415.75,460.80000000000007,1.1580092564181073,78.83828934488413,0.462217636887358,60.94386705268417,0.13921113689095127,431,1,44.72378624958861,0.10747280889048294,empirical,none
310,explicitDeadline,0.9207650273224044,398.05643916913874,392.590344827576,-0.9257722581465653,-0.9383288891647406,349.292000000016,371.900000000023,375.90400000000915,397.660000000033,422.5359999999986,427.659999999974,449.23600000001045,354.695999999973,369.33999999996695,378.927999999997,383.619999999995,404.6839999999616,423.039999999979,439.6560000000176,-0.1128741207005188,37.92946557376386,0.43826681220189256,32.90895128801543,0.1527777777777778,366,1,5.466094341562723,0.01255663101817528,empirical,none
311,implicitDeadline,0.9027777777777778,348.9074974301726,313.645404756663,-1.0634759416639579,-1.1703036494652712,288.4721999913223,312.22949999474827,318.1552999991403,344.501999991044,373.7770999889674,381.39499998809305,415.4257999973199,268.70259998838935,281.4907499948025,287.1486999970042,306.4504999955535,335.5678999982194,350.617999996248,369.9103999988492,0.6298348087039723,51.42283142240368,0.353697353802736,46.75087901820006,0.004629629629629629,432,1,35.262092673509585,0.10682770780131334,empirical,none
312,acc,0.9930232558139535,430.28657372515374,387.572999944367,-0.8517691259616392,-0.9636160461785597,368.4115999046476,392.0914999523085,398.7353999093874,419.96900000001204,448.9709999475628,457.1199999523235,507.24819992850547,321.65759993321285,361.355999940366,374.5887999427504,427.519999952288,432.5147999523204,433.7634999523285,437.5095999523528,1.0232044321435412,57.67904921227047,-1.684989112825697,80.24754304779043,-99.0,430,1,42.71357378078676,0.11184692021692044,empirical,none
313,acc,0.9698375870069605,505.6339712918788,484.0000000000179,-0.6902605191072703,-0.7332502433247,431.0000000000406,458.0,468.1000000001102,497.000000000058,528.9,536.0000000000871,582.5,397.6,463.000000000233,466.0000000000932,487.0,518.2,523.0,563.0,1.3444805685570496,67.99031877775421,-0.1301490931910227,61.26037327124703,-99.0,431,1,21.633971291860917,0.04298972421742975,empirical,none
314,explicitDeadline,0.7633587786259542,351.5541533330543,325.5038279575034,-1.0591177498171052,-1.1327973107059786,277.8554000131293,309.34949998508125,319.8386000155089,349.024000011908,376.36300000716597,387.4180000179185,433.49659999044354,258.8020000024232,295.12399998807797,304.13119997613836,332.027999976184,348.7932000071744,351.631999976176,382.98960002146197,0.16503444963853398,57.78096333382822,-0.33469383089332294,45.70653388319691,0.08816705336426914,393,1,26.05032537555087,0.0736795608888734,empirical,none
315,explicitDeadline,0.9130434782608695,386.150645496795,366.54877777148755,-0.9565509434334895,-1.0071504339996804,340.4578000059554,356.7555000045102,361.6679999934164,379.5219999970285,407.17800000420544,412.90974999998423,441.65439999047703,331.2289999940695,341.9719999895605,349.207000000024,364.12450000295905,380.17299999103153,391.9057500059715,404.28199999404,0.3787814969532377,39.02190627027548,0.3258926744072346,31.355744689661257,0.041666666666666664,414,1,19.601867725307443,0.05059949056619095,empirical,none
316,implicitDeadline,0.8881118881118881,423.42359055770777,396.10910417238,-0.869503433355653,-0.9361084659386,348.807000008994,383.350000011909,390.75400001183203,420.40399999998,452.202000008896,459.28100001194997,495.219000011915,335.3531000029648,353.38375000894325,358.54330000356435,396.5030000059925,430.2491000109589,437.34825000895927,455.1670000041715,0.38408837337981727,60.37302968970522,0.13576278361495273,56.20787081118008,0.09090909090909091,429,1,27.31448638532777,0.06660503258294692,empirical,none
317,explicitDeadline,0.8865435356200527,399.5229166790151,381.4790697793685,-0.9230076017749183,-0.9669121473175083,347.0000000357395,367.8499999910713,373.49999999403406,397.9500000179395,421.2000000178815,428.150000026828,460.30000003578596,343.0600000286472,361.350000023842,364.42000000235817,377.400000011898,400.0000000071362,402.350000005972,414.14000002383267,0.12853866251209584,41.96347073725384,0.36763430807651293,31.095709077494384,0.12268518518518519,379,1,18.04384689964661,0.043904545542590045,empirical,none
